type,id,attributes.showType,attributes.showContent,attributes.title,attributes.active,attributes.aired,attributes.podcast,attributes.priority,attributes.childFriendly,attributes.sortedBySeriesEpisodeNumber,attributes.description,attributes.shortDescription,attributes.asset.id,attributes.asset.url,attributes.asset.width,attributes.asset.height,attributes.asset.focal_point,attributes.asset.credit.author,attributes.asset.credit.source,attributes.asset.credit.license,attributes.asset.credit.description,attributes.asset.credit.origin_url,attributes.updated,relationships.stations.links.related,relationships.stations.data,relationships.serials.links.related,relationships.serials.data,relationships.episodes.links.related,relationships.episodes.meta.count,relationships.episodes.data,relationships.participants.links.related,relationships.participants.data
show,8143bd60-9bc5-32f5-b0af-f8beb358491d,show,False,(Ne)vinný dotazník Radka Brzobohatého,True,False,False,0,False,False,"Přátelé vína mají pro svou „slabost“ většinou rčení, že ve víně je pravda. Pro setkávání Radka Brzobohatého s přáteli by se spíše hodilo jiné: Víno jazyk rozvazuje.","Přátelé vína mají pro svou „slabost“ většinou rčení, že ve víně je pravda. Pro setkávání Radka Brzobohatého s přáteli by se spíše hodilo jiné: Víno jazyk rozvazuje.",4ba86bcf-eae0-3ddf-902f-2d81066c4d5b,https://portal.rozhlas.cz/sites/default/files/images/afc5b397e5926e6ecdcec069ae5765d8.jpg,1800,1253,"50,50",,Profimeda,,Radoslav Brzobohatý,,2022-08-29T14:30:01+02:00,https://rapidev.croapp.cz/shows/8143bd60-9bc5-32f5-b0af-f8beb358491d/stations,"[{'type': 'station', 'id': 'ebbbe99a-bf40-30b4-9e90-a9406b20e5a2'}]",https://rapidev.croapp.cz/shows/8143bd60-9bc5-32f5-b0af-f8beb358491d/serials,[],https://rapidev.croapp.cz/shows/8143bd60-9bc5-32f5-b0af-f8beb358491d/episodes,0,[],https://rapidev.croapp.cz/shows/8143bd60-9bc5-32f5-b0af-f8beb358491d/participants,[]
show,d91f0e7c-8b1c-3707-a60d-6e4e5410c28f,show,True,(Ne)vinný dotazník Radka Brzobohatého,False,False,False,0,False,False,vysíláno do června 2008,vysíláno do června 2008,41ee8b7a-8897-3376-8ac2-936d3e0789a2,https://portal.rozhlas.cz/sites/default/files/images/02353943.jpeg,684,456,"50,50",Yvona Žertová,,,Radek Brzobohatý a Hana Gregorová,,2021-03-21T00:00:45+01:00,https://rapidev.croapp.cz/shows/d91f0e7c-8b1c-3707-a60d-6e4e5410c28f/stations,"[{'type': 'station', 'id': '17821883-be2d-3880-b971-eceb794388fa'}]",https://rapidev.croapp.cz/shows/d91f0e7c-8b1c-3707-a60d-6e4e5410c28f/serials,[],https://rapidev.croapp.cz/shows/d91f0e7c-8b1c-3707-a60d-6e4e5410c28f/episodes,32,"[{'type': 'episode', 'id': '01d7ca99-97c5-37b6-8f99-5963d7c1b504'}, {'type': 'episode', 'id': '078dd8f9-d898-30b7-9fdf-e144c2047715'}, {'type': 'episode', 'id': '0b28084a-6d2a-35d5-bd35-3e7eb420dd0e'}, {'type': 'episode', 'id': '0e1600c4-6a78-31a5-a76a-6cf28edd2291'}, {'type': 'episode', 'id': '1986da6e-1d5f-3273-a5df-208966bab6e7'}, {'type': 'episode', 'id': '1b57ee65-50fd-3e9a-ae9c-b958566fee6d'}, {'type': 'episode', 'id': '1ba98712-f4f5-3ea4-8a3c-9c4957f7a2d4'}, {'type': 'episode', 'id': '209f7834-087a-3587-86ae-ef435f8fd6a1'}, {'type': 'episode', 'id': '3dfbdd2a-0d35-36da-a34c-18ff8cc36f87'}, {'type': 'episode', 'id': '4af97556-6d3c-368f-b3d5-1bc4da0322fc'}]",https://rapidev.croapp.cz/shows/d91f0e7c-8b1c-3707-a60d-6e4e5410c28f/participants,[]
show,92fade97-7f7f-3a5a-be2a-9cd0ec4e97c4,show,True,#PijuPrameny,True,True,False,0,False,False,"Pro vodu, za kterou se mnozí vydávají tisíce kilometrů, místní nechtějí ujet i třeba jen pár zastávek autobusem. Infocentrum Karlovy Vary přichází s výzvou k jarní očistě a Český rozhlas Karlovy Vary je její mediálním partnerem. V našem vysílání se můžete těšit na různé soutěže, rozhovory i reportáže z průběhu programu #PijuPrameny.","Pro vodu, za kterou se mnozí vydávají tisíce kilometrů, místní nechtějí ujet i třeba jen pár zastávek autobusem. Infocentrum Karlovy Vary přichází s výzvou k jarní očistě.",dfa472a1-d0db-3a6e-bd2a-c1b60c061cb7,https://portal.rozhlas.cz/sites/default/files/images/fd9dfe36b33a67f965aa434a85ca1abb.JPG,2100,1391,"50,50",Libuše Ernestová,Český rozhlas,,Karlovy Vary (ilustrační foto),,2023-02-03T10:45:02+01:00,https://rapidev.croapp.cz/shows/92fade97-7f7f-3a5a-be2a-9cd0ec4e97c4/stations,"[{'type': 'station', 'id': '663e7133-bb52-3477-8d7f-635e43371962'}]",https://rapidev.croapp.cz/shows/92fade97-7f7f-3a5a-be2a-9cd0ec4e97c4/serials,[],https://rapidev.croapp.cz/shows/92fade97-7f7f-3a5a-be2a-9cd0ec4e97c4/episodes,2,"[{'type': 'episode', 'id': '613fe60f-b199-30e9-81bd-fd1889cfcd69'}, {'type': 'episode', 'id': 'ff9924bc-49d7-355e-907a-0ec53b7cdbee'}]",https://rapidev.croapp.cz/shows/92fade97-7f7f-3a5a-be2a-9cd0ec4e97c4/participants,"[{'type': 'person', 'id': 'f887afa1-7cce-3ea9-b67c-09a1c2970848', 'meta': {'role': 'moderator'}}]"
show,c7f376fa-4fa5-36e1-a7dd-3fcc23b0f447,show,True,100 hitů republiky,True,False,False,0,False,False,Největší anketa populární hudby v dějinách Českého rozhlasu a zároveň encyklopedie naší populární hudby.,Největší anketa populární hudby v dějinách Českého rozhlasu a zároveň encyklopedie naší populární hudby.,0ffe3bb0-9be2-3059-836c-bcf6a0feffc1,https://portal.rozhlas.cz/sites/default/files/images/03994015.jpeg,2100,1400,"50,50",Český rozhlas,,,100 hitů republiky,,2021-03-21T00:00:31+01:00,https://rapidev.croapp.cz/shows/c7f376fa-4fa5-36e1-a7dd-3fcc23b0f447/stations,"[{'type': 'station', 'id': '17821883-be2d-3880-b971-eceb794388fa'}]",https://rapidev.croapp.cz/shows/c7f376fa-4fa5-36e1-a7dd-3fcc23b0f447/serials,[],https://rapidev.croapp.cz/shows/c7f376fa-4fa5-36e1-a7dd-3fcc23b0f447/episodes,13,"[{'type': 'episode', 'id': '11941d9f-6c84-31f9-9bb8-71761864275f'}, {'type': 'episode', 'id': '14ebda6b-37ed-3fa4-a808-9e99de6c6492'}, {'type': 'episode', 'id': '24972cb1-8e24-35d9-8787-97e8d41c944c'}, {'type': 'episode', 'id': '5edc64c1-ea9d-301f-ba69-24f0393b5ee9'}, {'type': 'episode', 'id': '694c3435-2c6f-31d5-a5e5-e503f28b4465'}, {'type': 'episode', 'id': '7b32601f-003b-32da-ad51-e2dd604cbc79'}, {'type': 'episode', 'id': '9388ef75-1da1-3327-be69-16454c7f37ea'}, {'type': 'episode', 'id': '9b80a1f9-f426-36bd-b62d-eedea317bcd8'}, {'type': 'episode', 'id': 'ab2f0e0c-b4c0-39a7-a677-62a50ff8f30c'}, {'type': 'episode', 'id': 'b4757ba5-540a-3dae-be4d-89392e67c18b'}]",https://rapidev.croapp.cz/shows/c7f376fa-4fa5-36e1-a7dd-3fcc23b0f447/participants,[]
show,8ba0fa70-92d0-3623-b9e1-f0083cb1c1a6,show,True,100 let české státnosti ve Středočeském kraji,True,False,False,6,False,False,Navštivte s námi atraktivní místa a připomeňte si zajímavé události ve středních Čechách od vzniku samostatného Československa až do současnosti.,Navštivte s námi atraktivní místa a připomeňte si zajímavé události ve středních Čechách od vzniku samostatného Československa až do současnosti.,863ed004-dc56-3d97-9dd9-a0cabff450de,https://portal.rozhlas.cz/sites/default/files/images/02658402.jpeg,1500,1000,"50,50",Václav Žmolík,Český rozhlas,,Jižní průčelí lánského zámku je orientováno směrem do rozlehlého parku,,2021-12-15T11:30:07+01:00,https://rapidev.croapp.cz/shows/8ba0fa70-92d0-3623-b9e1-f0083cb1c1a6/stations,"[{'type': 'station', 'id': 'f8b5ee83-c786-3c67-8e37-4fdee1007147'}]",https://rapidev.croapp.cz/shows/8ba0fa70-92d0-3623-b9e1-f0083cb1c1a6/serials,[],https://rapidev.croapp.cz/shows/8ba0fa70-92d0-3623-b9e1-f0083cb1c1a6/episodes,9,"[{'type': 'episode', 'id': '55972a31-427f-3d94-9503-d2365831e03d'}, {'type': 'episode', 'id': '7242c14a-605b-36e7-8ec5-6f82717d22a2'}, {'type': 'episode', 'id': '78901f02-315b-39d8-887f-88eb8dc3f968'}, {'type': 'episode', 'id': '853827ee-0adc-3951-a6c5-e541f2574c17'}, {'type': 'episode', 'id': '9281bf9f-3bb4-37e2-98ac-1a236f207fa8'}, {'type': 'episode', 'id': 'b0da5969-0230-3faa-bdd8-35179f9cab9b'}, {'type': 'episode', 'id': 'c02d7d3e-5bc3-337e-b004-129791033094'}, {'type': 'episode', 'id': 'c1c186dc-7ef2-3e78-bbe2-3ddf07bb9ac6'}, {'type': 'episode', 'id': 'fcd951e5-f91a-3ed9-ace1-b537617add8a'}]",https://rapidev.croapp.cz/shows/8ba0fa70-92d0-3623-b9e1-f0083cb1c1a6/participants,"[{'type': 'person', 'id': '34034bc6-7c6c-327e-95ce-595cd15c426f', 'meta': {'role': 'moderator'}}]"
show,c753885c-5aaa-3cb7-b437-9a2d94a2a552,show,False,100 let Ústí nad Labem,True,False,False,0,False,False,"Český rozhlas slaví 100. let, a to je jen začátek. Proto jsme si pro vás připravili seriál z Ústí nad Labem.","Český rozhlas slaví 100. let, a to je jen začátek. Proto jsme si pro vás připravili seriál z Ústí nad Labem.",8a220de5-a331-325c-9d22-1bcaa62d67b8,https://portal.rozhlas.cz/sites/default/files/images/c4c6e55262a04a5d61c07fab21e76930.jpg,2922,1948,"50,50",,Muzeum města Ústí nad Labem,,Stavba Masarykova zdymadla u hradu Střekov,,2023-03-21T11:45:02+01:00,https://rapidev.croapp.cz/shows/c753885c-5aaa-3cb7-b437-9a2d94a2a552/stations,"[{'type': 'station', 'id': '5e94e06f-5435-3291-87c5-aeca8bc9c884'}]",https://rapidev.croapp.cz/shows/c753885c-5aaa-3cb7-b437-9a2d94a2a552/serials,[],https://rapidev.croapp.cz/shows/c753885c-5aaa-3cb7-b437-9a2d94a2a552/episodes,1,"[{'type': 'episode', 'id': '9c59698c-eb70-3a59-8b60-1393cf8bfa1c'}]",https://rapidev.croapp.cz/shows/c753885c-5aaa-3cb7-b437-9a2d94a2a552/participants,[]
show,0b522f32-2ec6-3700-b14d-c1f757fb8cec,show,True,100 příběhů z protektorátu,True,False,True,0,False,False,Co všechno lidé slyšeli z rozhlasu v letech druhé světové války? Připomeneme si každodennost protektorátu i velké dějinné události. ,Co všechno lidé slyšeli z rozhlasu v letech druhé světové války? Připomeneme si každodennost protektorátu i velké dějinné události. ,63be4f36-b7f1-35fc-b9b1-f2a862f10329,https://portal.rozhlas.cz/sites/default/files/images/c4788c1d0b070737b876c43a5df500b2.jpg,5701,4207,"49,28",,Vojenský historický ústav,,Protektorátní prezident Emil Hácha a nacistický vůdce Adolf Hitler,,2022-04-04T18:00:29+02:00,https://rapidev.croapp.cz/shows/0b522f32-2ec6-3700-b14d-c1f757fb8cec/stations,"[{'type': 'station', 'id': 'c639d927-f37b-3db8-a64f-1d64ee1469b2'}]",https://rapidev.croapp.cz/shows/0b522f32-2ec6-3700-b14d-c1f757fb8cec/serials,"[{'type': 'serial', 'id': 'a5d6feb4-70fa-37c7-966e-cdf89e1bbeb2'}]",https://rapidev.croapp.cz/shows/0b522f32-2ec6-3700-b14d-c1f757fb8cec/episodes,105,"[{'type': 'episode', 'id': '04bcac06-8dbe-3ae1-b932-dc170b9ed20f'}, {'type': 'episode', 'id': '06035256-1d1a-3342-b7be-92a6a4543010'}, {'type': 'episode', 'id': '0b1033c7-035d-3869-9882-66e8de4cf30c'}, {'type': 'episode', 'id': '0c2222a3-d131-3656-8e3f-6df29da8351e'}, {'type': 'episode', 'id': '0fade151-439b-309c-a08a-f41eb99b692f'}, {'type': 'episode', 'id': '18401006-aafa-379a-96d3-057a406aa017'}, {'type': 'episode', 'id': '18e1ad0d-b536-37d7-afb8-dffbeb3bb1ad'}, {'type': 'episode', 'id': '1acbaaed-dbaa-3840-9194-cb8f0e9d6fc0'}, {'type': 'episode', 'id': '1f810a87-1ab9-341a-9da9-e138918d9954'}, {'type': 'episode', 'id': '21d623bd-6936-329b-a3ef-3ff8d5bc58d2'}]",https://rapidev.croapp.cz/shows/0b522f32-2ec6-3700-b14d-c1f757fb8cec/participants,"[{'type': 'person', 'id': '1cb35d9d-fb24-37ee-8993-9f74e57ab2c7', 'meta': {'role': 'moderator'}}, {'type': 'person', 'id': '7b9d1544-8aab-3730-8f0a-4d0b463322be', 'meta': {'role': 'moderator'}}, {'type': 'person', 'id': 'c5b35399-08c6-3057-8145-c6aaaac76d4d', 'meta': {'role': 'moderator'}}, {'type': 'person', 'id': 'fcb6babc-e5f6-3b30-b126-583885584454', 'meta': {'role': 'moderator'}}]"
show,c239aa59-bc78-3180-9b58-5c911846630d,show,True,100 statečných,False,False,False,0,False,False,"100 hostů, 52 hodin a dva zkušení moderátoři.","100 hostů, 52 hodin a dva zkušení moderátoři.",105b333f-424f-39e3-a6eb-123297067d44,https://portal.rozhlas.cz/sites/default/files/images/02890481.jpeg,1200,798,"50,50",Filip Jandourek,,,Skleněné studio Českého rozhlasu na Václavském náměstí,,2021-03-20T23:30:09+01:00,https://rapidev.croapp.cz/shows/c239aa59-bc78-3180-9b58-5c911846630d/stations,"[{'type': 'station', 'id': '4082f63f-30e8-375d-a326-b32cf7d86e02'}]",https://rapidev.croapp.cz/shows/c239aa59-bc78-3180-9b58-5c911846630d/serials,[],https://rapidev.croapp.cz/shows/c239aa59-bc78-3180-9b58-5c911846630d/episodes,102,"[{'type': 'episode', 'id': '041646b3-759d-33db-8a48-bcd318244417'}, {'type': 'episode', 'id': '05f667a9-66cf-30b5-ae18-a9db0b8bfd05'}, {'type': 'episode', 'id': '05fecaed-5b3f-357b-a585-a0a8b315a037'}, {'type': 'episode', 'id': '09c6c60f-d69f-3eac-b9b1-135996ffc2e4'}, {'type': 'episode', 'id': '0b033e8e-8456-3b48-9789-cbbfcf44d0f0'}, {'type': 'episode', 'id': '0dbc9b4c-15c7-3182-8e49-a91b73bebd45'}, {'type': 'episode', 'id': '123b1d26-ebdf-3429-9e73-00a1f1eb33dd'}, {'type': 'episode', 'id': '128efc0d-a0be-3f78-8d29-c4f142facbd0'}, {'type': 'episode', 'id': '14039ead-cdac-386d-a1e9-c776a65b6db9'}, {'type': 'episode', 'id': '15281918-b39e-3504-bdc5-75bcd06d1331'}]",https://rapidev.croapp.cz/shows/c239aa59-bc78-3180-9b58-5c911846630d/participants,[]
show,b09c98c7-eebf-36db-992e-3d1fbb43eeaa,show,True,2 x 2,True,True,False,0,False,False,"Petr Šimůnek, šéfredaktor časopisu Forbes, se ptá českých podnikatelů na jejich úspěchy i pády. ","Petr Šimůnek, šéfredaktor časopisu Forbes, se ptá českých podnikatelů na jejich úspěchy i pády. ",0d802435-969f-300b-bf5e-d59a3ab9fed5,https://portal.rozhlas.cz/sites/default/files/images/5d6ebd5c21fc71b94e6905ff9ebc314d.jpg,3003,2002,"60,51",Kateřina Cibulka,Český rozhlas,,Petr Šimůnek,,2022-10-12T13:45:01+02:00,https://rapidev.croapp.cz/shows/b09c98c7-eebf-36db-992e-3d1fbb43eeaa/stations,"[{'type': 'station', 'id': 'c639d927-f37b-3db8-a64f-1d64ee1469b2'}]",https://rapidev.croapp.cz/shows/b09c98c7-eebf-36db-992e-3d1fbb43eeaa/serials,[],https://rapidev.croapp.cz/shows/b09c98c7-eebf-36db-992e-3d1fbb43eeaa/episodes,41,"[{'type': 'episode', 'id': '07a12b99-5ebf-33f1-ac69-3e81674b1f00'}, {'type': 'episode', 'id': '15629ff9-40d4-3488-8ce6-c0329b07abd1'}, {'type': 'episode', 'id': '26252e85-5b5f-38de-bc8e-73015508d5c5'}, {'type': 'episode', 'id': '293bee51-4db6-32c6-a8f5-faf83cbf9107'}, {'type': 'episode', 'id': '2e89ed5d-c29e-3a70-82d3-19e97d6419ce'}, {'type': 'episode', 'id': '2eda0182-2eee-3945-953e-01a726b4f3bf'}, {'type': 'episode', 'id': '3a5cdc71-14e1-3fd2-a8eb-e6c89c7ced21'}, {'type': 'episode', 'id': '454eeff9-1c5d-3f09-8dbc-c16d731bbfdb'}, {'type': 'episode', 'id': '4e02c34c-51af-3b77-9088-6ff897f467f9'}, {'type': 'episode', 'id': '4f6ce97a-954e-3c54-b1ea-0af71edb4fa5'}]",https://rapidev.croapp.cz/shows/b09c98c7-eebf-36db-992e-3d1fbb43eeaa/participants,"[{'type': 'person', 'id': 'faca0491-662d-31b3-86bd-e328471bc0be', 'meta': {'role': 'moderator'}}]"
show,41f7d7ed-6a8e-3ad9-9eb0-26b62fcc80ef,show,True,30 let sami a přece spolu,True,True,False,0,False,False,Společné česko-slovenské vysílání Rádia Regina Stred a Českého rozhlasu Ostrava.,Společné česko-slovenské vysílání Rádia Regina Stred a Českého rozhlasu Ostrava.,596a1f42-032e-333b-93eb-7bb95c97c298,https://portal.rozhlas.cz/sites/default/files/images/d1421b504b921a22a520c38a6bef45af.jpg,2100,1400,"50,50",,Shutterstock,,Česko-Slovensko,,2023-02-25T09:45:01+01:00,https://rapidev.croapp.cz/shows/41f7d7ed-6a8e-3ad9-9eb0-26b62fcc80ef/stations,"[{'type': 'station', 'id': '318fc506-4dc9-33c6-b0f4-88df17cafa20'}]",https://rapidev.croapp.cz/shows/41f7d7ed-6a8e-3ad9-9eb0-26b62fcc80ef/serials,[],https://rapidev.croapp.cz/shows/41f7d7ed-6a8e-3ad9-9eb0-26b62fcc80ef/episodes,2,"[{'type': 'episode', 'id': '31e53f85-438b-3854-ae89-b644c5cac7b0'}, {'type': 'episode', 'id': '9d2db086-9145-3e9e-a887-60a937166786'}]",https://rapidev.croapp.cz/shows/41f7d7ed-6a8e-3ad9-9eb0-26b62fcc80ef/participants,"[{'type': 'person', 'id': '589c255a-b930-3cff-b224-d922a82a3275', 'meta': {'role': 'moderator'}}]"
show,908b0462-aacb-3fe4-93e4-106bd51f3299,show,True,30 минут о Чехии,True,True,True,0,False,False,"Все новости политики, культуры, спорта и науки Чехии, подробные репортажи и увлекательные интервью на Radio Prague International. Все, что вам нужно знать о Чешской Республике. По будням и субботам.","Все новости чешской политики, культуры, спорта и науки, интервью и репортажи на Radio Prague International. Все, что вам нужно знать о Чехии. По будням и субботам.",267d0e52-4ea0-3d8b-a496-3cde20d33b40,https://cesky.radio.cz/sites/default/files/images/4025ec4e5adb20983962f519ceae3c5f.png,1920,1080,"43,47",,,,,,2022-08-04T14:29:52+02:00,https://rapidev.croapp.cz/shows/908b0462-aacb-3fe4-93e4-106bd51f3299/stations,"[{'type': 'station', 'id': '6731e7ee-98e7-36c3-993b-3122ad1317d1'}]",https://rapidev.croapp.cz/shows/908b0462-aacb-3fe4-93e4-106bd51f3299/serials,[],https://rapidev.croapp.cz/shows/908b0462-aacb-3fe4-93e4-106bd51f3299/episodes,671,"[{'type': 'episode', 'id': '00412d91-010f-35f0-a265-0d560fa734c5'}, {'type': 'episode', 'id': '011e4910-98df-3701-8394-778fd05999c9'}, {'type': 'episode', 'id': '013ba1b3-34df-3108-a069-ee0b131cf6ba'}, {'type': 'episode', 'id': '01858ab7-d0b1-3717-9445-3d2b8d60e80e'}, {'type': 'episode', 'id': '0190303b-8134-3835-93b5-8ffbabd15aa3'}, {'type': 'episode', 'id': '01d1bf16-1257-3d93-9239-8c51babf874a'}, {'type': 'episode', 'id': '024c5058-ac3a-3ec5-8d43-edca17419e87'}, {'type': 'episode', 'id': '027da3a6-9523-3c9e-9d78-b98fc0518611'}, {'type': 'episode', 'id': '02b2bac4-b8bb-3bbc-b593-bbc9e969e113'}, {'type': 'episode', 'id': '02c53098-f8f1-346f-a8af-0ac49f9f41de'}]",https://rapidev.croapp.cz/shows/908b0462-aacb-3fe4-93e4-106bd51f3299/participants,[]
show,7179494b-1cba-3e6d-ab07-9b64e2efd5f6,show,True,550 sonát Domenica Scarlattiho - nepouzivat,False,False,False,0,False,False,,,a375e5d4-8546-4d7e-94cb-a93955e78273,https://www.mujrozhlas.cz/sites/default/files/placeholders/prozatimni_obrazek.png,1280,900,"50,50",,,,,,2023-03-26T20:13:21+02:00,https://rapidev.croapp.cz/shows/7179494b-1cba-3e6d-ab07-9b64e2efd5f6/stations,"[{'type': 'station', 'id': 'f1d1e3eb-866b-4f55-b104-df42e302c317'}]",https://rapidev.croapp.cz/shows/7179494b-1cba-3e6d-ab07-9b64e2efd5f6/serials,[],https://rapidev.croapp.cz/shows/7179494b-1cba-3e6d-ab07-9b64e2efd5f6/episodes,0,[],https://rapidev.croapp.cz/shows/7179494b-1cba-3e6d-ab07-9b64e2efd5f6/participants,[]
show,ac6d72de-5f28-3c3b-82c9-ef371d1548ee,show,True,75. výročí Českého rozhlasu Plzeň,False,False,False,0,False,False,"Český rozhlas slaví v letošním roce 75 let. Takové výročí stojí určitě za ohlédnutí. Připravili jsme pro vás cyklus, který mapuje rozhlasovou historii od svých počátků. Jeden díl vždy představuje jeden rok historického vývoje.","Plzeňský rozhlas letos slaví 75 let od svého vzniku. Na pozadí naší i světové historie vám přibližujeme, co všechno se v plzeňském rozhlasu za tu dobu událo...",2f62035b-5586-3161-bc80-ef2ac4d12617,https://portal.rozhlas.cz/sites/default/files/images/8e04911076aeb6c6e8e5de2f6e20ca62.jpg,1959,1102,"50,50","Hanna Kovtun,Jan Macku,Martina Skutková,Tatina Pavlova,Tereza Přibilíková","Český rozhlas Plzeň,Fakulty designu a umění Ladislava Sutnara ZČU v Plzni",,Vizuál pořadu 75. výročí Českého rozhlasu Plzeň,,2021-07-29T08:00:04+02:00,https://rapidev.croapp.cz/shows/ac6d72de-5f28-3c3b-82c9-ef371d1548ee/stations,"[{'type': 'station', 'id': 'bbe67c0f-4848-355e-a0ab-28f40ade3d38'}]",https://rapidev.croapp.cz/shows/ac6d72de-5f28-3c3b-82c9-ef371d1548ee/serials,[],https://rapidev.croapp.cz/shows/ac6d72de-5f28-3c3b-82c9-ef371d1548ee/episodes,72,"[{'type': 'episode', 'id': '004bc9ca-f2c5-360e-82a3-d2254cc7484d'}, {'type': 'episode', 'id': '07fd78fc-ff1c-3766-bebe-7833691e1c1e'}, {'type': 'episode', 'id': '0efee2c1-ce9f-334d-9dba-2b5a34699a0e'}, {'type': 'episode', 'id': '13e10cb5-ee2a-3f56-8d74-23cbc81bcd58'}, {'type': 'episode', 'id': '169bd36b-b1da-32c1-ae81-e428d2ef0aa1'}, {'type': 'episode', 'id': '170b1c97-0876-3f4b-9c3e-930959e11add'}, {'type': 'episode', 'id': '1abcd11a-b9a2-3789-b96b-228bcd936d0b'}, {'type': 'episode', 'id': '1b9a7df8-4c44-3be4-8666-ecaca7de6913'}, {'type': 'episode', 'id': '22937e68-602a-3f2e-b7a3-cb5d8c95e1f1'}, {'type': 'episode', 'id': '238719b5-3fb5-3dc1-8b12-cc5d5bd97153'}]",https://rapidev.croapp.cz/shows/ac6d72de-5f28-3c3b-82c9-ef371d1548ee/participants,[]
show,af62bd59-1e49-3dae-a68b-90b11f5d2ae6,show,True,90 statečných,False,False,False,0,False,False,Dokázali jsme to a vytvořili jsme nový rekord v rozhlasovém moderování!,Dokázali jsme to a vytvořili jsme nový rekord v rozhlasovém moderování!,105b333f-424f-39e3-a6eb-123297067d44,https://portal.rozhlas.cz/sites/default/files/images/02890481.jpeg,1200,798,"50,50",Filip Jandourek,,,Skleněné studio Českého rozhlasu na Václavském náměstí,,2021-03-20T23:30:09+01:00,https://rapidev.croapp.cz/shows/af62bd59-1e49-3dae-a68b-90b11f5d2ae6/stations,"[{'type': 'station', 'id': '4082f63f-30e8-375d-a326-b32cf7d86e02'}]",https://rapidev.croapp.cz/shows/af62bd59-1e49-3dae-a68b-90b11f5d2ae6/serials,[],https://rapidev.croapp.cz/shows/af62bd59-1e49-3dae-a68b-90b11f5d2ae6/episodes,92,"[{'type': 'episode', 'id': '04412d26-e25f-3b4f-ac82-0fff35ce37f8'}, {'type': 'episode', 'id': '04a97c03-e891-3766-9310-ddf712a09c8e'}, {'type': 'episode', 'id': '051dd261-7b0b-307d-be46-5368563fc838'}, {'type': 'episode', 'id': '075852a7-45b7-3003-83e4-5d48c592063e'}, {'type': 'episode', 'id': '0bc32cd7-e4f8-317b-a362-6aab3cf74339'}, {'type': 'episode', 'id': '0c17efb8-6e71-3ad8-85c1-2b6d3077e42d'}, {'type': 'episode', 'id': '11c80d41-9cc0-3cbe-81d8-0cecd8762d43'}, {'type': 'episode', 'id': '1f155c16-1222-3d57-a670-91b6e7c06463'}, {'type': 'episode', 'id': '1f9a9198-2daa-3f43-ba60-858bbdada7c2'}, {'type': 'episode', 'id': '1fdc4a96-5885-3e25-aa3d-638d5053013d'}]",https://rapidev.croapp.cz/shows/af62bd59-1e49-3dae-a68b-90b11f5d2ae6/participants,[]
show,0b01491b-0fb9-3f3b-ba16-7389c7d77d49,show,False,"A léta běží, vážení...",True,True,False,17,False,False,Životní portréty významných osobností.,Životní portréty významných osobností.,d3bd1411-3dfb-3952-a2c7-f583d2795f5e,https://portal.rozhlas.cz/sites/default/files/images/03477543.jpeg,1920,1440,"50,50","power-1,CC0 Public domain",,,Starý rádiový přijímač,,2023-03-21T12:00:14+01:00,https://rapidev.croapp.cz/shows/0b01491b-0fb9-3f3b-ba16-7389c7d77d49/stations,"[{'type': 'station', 'id': 'ebbbe99a-bf40-30b4-9e90-a9406b20e5a2'}]",https://rapidev.croapp.cz/shows/0b01491b-0fb9-3f3b-ba16-7389c7d77d49/serials,[],https://rapidev.croapp.cz/shows/0b01491b-0fb9-3f3b-ba16-7389c7d77d49/episodes,0,[],https://rapidev.croapp.cz/shows/0b01491b-0fb9-3f3b-ba16-7389c7d77d49/participants,[]
